transaction_id,timestamp,payment_channel,bank_name,amount,status,failure_reason,hour,day_of_month,month,day_of_week,is_failed,is_night_window,is_salary_window
TXN009017,2024-01-16 11:37:48,UPI,SBI,32284.37,Failed,duplicate_txn,11,16,1,Tuesday,1,0,0
TXN009018,2024-03-05 13:35:42,UPI,SBI,7628.34,Failed,wrong_pin,13,5,3,Tuesday,1,0,0
TXN009019,2024-02-12 16:33:09,UPI,Axis,3056.5,Success,none,16,12,2,Monday,0,0,0
TXN009020,2024-01-17 06:05:24,UPI,HDFC,16847.74,Success,none,6,17,1,Wednesday,0,0,0
TXN009021,2024-01-20 15:03:09,RTGS,SBI,9491.56,Success,none,15,20,1,Saturday,0,0,0
TXN009022,2024-02-13 16:49:29,NEFT,HDFC,27344.88,Success,none,16,13,2,Tuesday,0,0,0
TXN009023,2024-02-03 15:14:09,UPI,SBI,24640.14,Success,none,15,3,2,Saturday,0,0,0
TXN009024,2024-01-04 01:35:14,UPI,HDFC,48875.51,Failed,wrong_pin,1,4,1,Thursday,1,1,0
TXN009025,2024-02-04 01:52:42,Card,ICICI,27767.93,Success,none,1,4,2,Sunday,0,1,0
TXN009026,2024-02-13 06:20:58,UPI,HDFC,10643.21,Success,none,6,13,2,Tuesday,0,0,0
TXN009027,2024-03-13 03:04:14,NEFT,SBI,1412.38,Success,none,3,13,3,Wednesday,0,0,0
TXN009028,2024-03-15 02:29:36,Card,Kotak,8265.36,Success,none,2,15,3,Friday,0,0,0
TXN009029,2024-03-04 06:37:33,RTGS,ICICI,21759.94,Success,none,6,4,3,Monday,0,0,0
TXN009030,2024-03-19 20:31:53,UPI,Axis,14316.09,Success,none,20,19,3,Tuesday,0,0,0
TXN009031,2024-02-09 16:33:26,Card,Axis,18863.58,Success,none,16,9,2,Friday,0,0,0
TXN009032,2024-03-20 06:48:20,NEFT,HDFC,16611.6,Failed,invalid_account,6,20,3,Wednesday,1,0,0
TXN009033,2024-03-30 11:42:13,NEFT,SBI,32473.68,Success,none,11,30,3,Saturday,0,0,1
TXN009034,2024-01-30 16:20:20,UPI,Kotak,29059.42,Failed,account_blocked,16,30,1,Tuesday,1,0,1
TXN009035,2024-03-26 17:02:33,UPI,Kotak,28989.68,Failed,duplicate_txn,17,26,3,Tuesday,1,0,0
TXN009036,2024-01-12 15:10:05,UPI,Kotak,17283.13,Success,none,15,12,1,Friday,0,0,0
TXN009037,2024-03-21 20:17:38,UPI,HDFC,26482.76,Success,none,20,21,3,Thursday,0,0,0
TXN009038,2024-02-01 07:05:35,RTGS,HDFC,659.21,Success,none,7,1,2,Thursday,0,0,0
TXN009039,2024-03-30 20:34:10,RTGS,Kotak,38085.51,Success,none,20,30,3,Saturday,0,0,1
TXN009040,2024-02-24 19:11:30,UPI,SBI,43068.89,Success,none,19,24,2,Saturday,0,0,0
TXN009041,2024-03-23 22:52:02,NEFT,ICICI,9365.25,Success,none,22,23,3,Saturday,0,1,0
TXN009042,2024-03-19 13:51:20,RTGS,SBI,42525.03,Success,none,13,19,3,Tuesday,0,0,0
TXN009043,2024-01-02 11:12:56,Wallet,Axis,11043.76,Failed,fraud_blocked,11,2,1,Tuesday,1,0,0
TXN009044,2024-01-22 20:14:30,Card,HDFC,28144.42,Success,none,20,22,1,Monday,0,0,0
TXN009045,2024-01-02 19:14:57,UPI,Axis,31903.6,Success,none,19,2,1,Tuesday,0,0,0
TXN009046,2024-02-09 00:22:24,NEFT,SBI,29125.61,Success,none,0,9,2,Friday,0,1,0
TXN009047,2024-03-12 07:24:12,UPI,SBI,42245.46,Success,none,7,12,3,Tuesday,0,0,0
TXN009048,2024-02-26 04:19:40,NEFT,Kotak,17764.38,Success,none,4,26,2,Monday,0,0,0
TXN009049,2024-03-29 11:28:45,Card,ICICI,46816.72,Failed,duplicate_txn,11,29,3,Friday,1,0,1
TXN009050,2024-02-27 09:21:26,Wallet,SBI,44492.41,Success,none,9,27,2,Tuesday,0,0,0
TXN009051,2024-02-14 03:17:23,Card,Axis,10442.27,Success,none,3,14,2,Wednesday,0,0,0
TXN009052,2024-01-24 20:28:59,UPI,ICICI,37281.01,Success,none,20,24,1,Wednesday,0,0,0
TXN009053,2024-02-18 02:13:24,NEFT,ICICI,30013.24,Success,none,2,18,2,Sunday,0,0,0
TXN009054,2024-01-16 20:58:49,NEFT,HDFC,36869.41,Success,none,20,16,1,Tuesday,0,0,0
TXN009055,2024-03-10 12:23:35,NEFT,HDFC,48168.16,Success,none,12,10,3,Sunday,0,0,0
TXN009056,2024-02-17 11:30:58,Card,HDFC,33851.84,Success,none,11,17,2,Saturday,0,0,0
TXN009057,2024-01-08 15:43:32,NEFT,SBI,16390.59,Success,none,15,8,1,Monday,0,0,0
TXN009058,2024-02-01 04:19:17,RTGS,SBI,46203.62,Success,none,4,1,2,Thursday,0,0,0
TXN009059,2024-03-07 12:41:48,UPI,HDFC,1150.75,Success,none,12,7,3,Thursday,0,0,0
TXN009060,2024-02-20 07:52:27,RTGS,HDFC,7600.62,Success,none,7,20,2,Tuesday,0,0,0
TXN009061,2024-02-19 05:25:49,NEFT,Kotak,4383.89,Success,none,5,19,2,Monday,0,0,0
TXN009062,2024-02-11 21:21:40,UPI,ICICI,40536.45,Success,none,21,11,2,Sunday,0,0,0
TXN009063,2024-02-26 14:31:08,UPI,SBI,8091.11,Success,none,14,26,2,Monday,0,0,0
TXN009064,2024-03-25 01:13:21,UPI,HDFC,22127.69,Success,none,1,25,3,Monday,0,1,0
TXN009065,2024-01-21 21:02:05,NEFT,Kotak,2358.43,Success,none,21,21,1,Sunday,0,0,0
TXN009066,2024-01-08 07:20:02,NEFT,ICICI,9719.64,Failed,wrong_ifsc,7,8,1,Monday,1,0,0
TXN009067,2024-03-24 10:45:05,RTGS,SBI,40259.16,Success,none,10,24,3,Sunday,0,0,0
TXN009068,2024-01-14 20:57:19,NEFT,SBI,5521.78,Success,none,20,14,1,Sunday,0,0,0
TXN009069,2024-02-14 18:49:42,NEFT,HDFC,1356.1,Success,none,18,14,2,Wednesday,0,0,0
TXN009070,2024-02-14 18:49:16,NEFT,HDFC,36675.99,Success,none,18,14,2,Wednesday,0,0,0
TXN009071,2024-01-28 05:46:35,Card,ICICI,46593.84,Success,none,5,28,1,Sunday,0,0,1
TXN009072,2024-02-10 12:58:59,Card,Axis,45145.39,Success,none,12,10,2,Saturday,0,0,0
TXN009073,2024-01-07 05:37:21,RTGS,Axis,25641.6,Success,none,5,7,1,Sunday,0,0,0
TXN009074,2024-01-18 02:23:50,NEFT,HDFC,23723.59,Success,none,2,18,1,Thursday,0,0,0
TXN009075,2024-01-02 08:08:34,NEFT,Kotak,44411.73,Success,none,8,2,1,Tuesday,0,0,0
TXN009076,2024-02-23 06:50:26,UPI,SBI,14980.84,Success,none,6,23,2,Friday,0,0,0
TXN009077,2024-02-16 00:19:10,NEFT,SBI,20289.58,Success,none,0,16,2,Friday,0,1,0
TXN009078,2024-01-01 22:46:26,NEFT,SBI,44512.86,Success,none,22,1,1,Monday,0,1,0
TXN009079,2024-01-26 16:34:05,Card,Kotak,34220.99,Failed,bank_server_timeout,16,26,1,Friday,1,0,0
TXN009080,2024-01-28 07:28:49,UPI,Axis,40340.81,Failed,fraud_blocked,7,28,1,Sunday,1,0,1
TXN009081,2024-03-16 21:36:22,UPI,SBI,23417.69,Success,none,21,16,3,Saturday,0,0,0
TXN009082,2024-02-06 15:42:58,UPI,Kotak,22929.82,Success,none,15,6,2,Tuesday,0,0,0
TXN009083,2024-02-12 03:07:51,Card,SBI,13169.19,Success,none,3,12,2,Monday,0,0,0
TXN009084,2024-01-10 02:18:38,NEFT,HDFC,22626.01,Success,none,2,10,1,Wednesday,0,0,0
TXN009085,2024-01-15 17:29:47,NEFT,HDFC,26052.89,Success,none,17,15,1,Monday,0,0,0
TXN009086,2024-01-30 15:56:01,UPI,HDFC,263.93,Success,none,15,30,1,Tuesday,0,0,1
TXN009087,2024-02-20 22:32:23,Card,HDFC,13931.49,Failed,insufficient_funds,22,20,2,Tuesday,1,1,0
TXN009088,2024-02-09 00:21:26,UPI,Axis,12828.08,Failed,account_blocked,0,9,2,Friday,1,1,0
TXN009089,2024-01-20 04:24:52,NEFT,Axis,27793.66,Failed,network_failure,4,20,1,Saturday,1,0,0
TXN009090,2024-03-30 21:21:59,Card,HDFC,44413.78,Failed,account_blocked,21,30,3,Saturday,1,0,1
TXN009091,2024-03-19 15:02:34,RTGS,Kotak,5252.93,Success,none,15,19,3,Tuesday,0,0,0
TXN009092,2024-02-03 12:44:10,Card,Kotak,9351.62,Success,none,12,3,2,Saturday,0,0,0
TXN009093,2024-02-21 22:28:28,UPI,HDFC,4509.8,Failed,insufficient_funds,22,21,2,Wednesday,1,1,0
TXN009094,2024-02-09 14:54:58,UPI,HDFC,12293.12,Success,none,14,9,2,Friday,0,0,0
TXN009095,2024-03-29 17:28:13,Card,Kotak,22808.33,Failed,fraud_blocked,17,29,3,Friday,1,0,1
TXN009096,2024-02-17 21:02:44,UPI,SBI,23656.64,Success,none,21,17,2,Saturday,0,0,0
TXN009097,2024-03-08 01:57:55,RTGS,Kotak,25489.72,Failed,wrong_pin,1,8,3,Friday,1,1,0
TXN009098,2024-01-25 02:18:14,NEFT,Axis,24090.53,Failed,fraud_blocked,2,25,1,Thursday,1,0,0
TXN009099,2024-02-19 14:05:02,RTGS,Axis,30518.19,Success,none,14,19,2,Monday,0,0,0
TXN009100,2024-03-03 22:13:39,NEFT,Kotak,11242.3,Success,none,22,3,3,Sunday,0,1,0
TXN009101,2024-01-06 14:49:52,Card,HDFC,48280.54,Success,none,14,6,1,Saturday,0,0,0
TXN009102,2024-03-17 10:11:09,NEFT,Kotak,4910.65,Success,none,10,17,3,Sunday,0,0,0
TXN009103,2024-02-03 19:45:55,UPI,ICICI,12329.81,Success,none,19,3,2,Saturday,0,0,0
TXN009104,2024-02-27 06:56:24,NEFT,HDFC,12224.3,Success,none,6,27,2,Tuesday,0,0,0
TXN009105,2024-01-17 22:13:44,UPI,HDFC,31653.73,Success,none,22,17,1,Wednesday,0,1,0
TXN009106,2024-02-10 05:26:40,UPI,SBI,17098.96,Success,none,5,10,2,Saturday,0,0,0
TXN009107,2024-03-06 05:56:22,Card,HDFC,11636.83,Failed,duplicate_txn,5,6,3,Wednesday,1,0,0
TXN009108,2024-02-18 09:07:02,NEFT,SBI,33990.7,Success,none,9,18,2,Sunday,0,0,0
TXN009109,2024-02-17 16:36:34,UPI,SBI,13919.83,Success,none,16,17,2,Saturday,0,0,0
TXN009110,2024-03-23 09:45:27,UPI,SBI,12840.63,Success,none,9,23,3,Saturday,0,0,0
TXN009111,2024-03-27 02:47:36,Card,SBI,49362.13,Success,none,2,27,3,Wednesday,0,0,0
TXN009112,2024-02-10 18:16:16,UPI,Kotak,22377.11,Success,none,18,10,2,Saturday,0,0,0
TXN009113,2024-02-09 02:20:45,UPI,Axis,27272.47,Success,none,2,9,2,Friday,0,0,0
TXN009114,2024-02-11 08:01:09,Card,Axis,46340.75,Success,none,8,11,2,Sunday,0,0,0
TXN009115,2024-01-13 14:46:05,Card,Axis,48446.21,Failed,duplicate_txn,14,13,1,Saturday,1,0,0
TXN009116,2024-03-14 14:26:48,UPI,ICICI,32067.04,Success,none,14,14,3,Thursday,0,0,0
TXN009117,2024-02-09 13:52:04,NEFT,Kotak,2556.93,Success,none,13,9,2,Friday,0,0,0
TXN009118,2024-02-16 01:42:22,UPI,Axis,29723.81,Failed,network_failure,1,16,2,Friday,1,1,0
TXN009119,2024-03-27 04:31:06,NEFT,HDFC,33805.26,Success,none,4,27,3,Wednesday,0,0,0
TXN009120,2024-03-22 00:03:51,Card,Axis,39074.71,Success,none,0,22,3,Friday,0,1,0
TXN009121,2024-02-19 05:51:53,UPI,HDFC,17198.42,Success,none,5,19,2,Monday,0,0,0
TXN009122,2024-03-10 08:50:54,NEFT,Kotak,18173.36,Success,none,8,10,3,Sunday,0,0,0
TXN009123,2024-02-29 03:58:05,UPI,ICICI,25304.56,Failed,fraud_blocked,3,29,2,Thursday,1,0,1
TXN009124,2024-03-07 03:10:23,Wallet,Kotak,45608.32,Success,none,3,7,3,Thursday,0,0,0
TXN009125,2024-01-29 07:33:49,UPI,Kotak,45208.21,Failed,outside_neft_hours,7,29,1,Monday,1,0,1
TXN009126,2024-03-27 02:08:01,Wallet,SBI,14174.19,Success,none,2,27,3,Wednesday,0,0,0
TXN009127,2024-02-01 11:53:36,UPI,ICICI,41646.95,Success,none,11,1,2,Thursday,0,0,0
TXN009128,2024-03-03 04:18:50,UPI,SBI,49306.11,Success,none,4,3,3,Sunday,0,0,0
TXN009129,2024-01-17 19:15:17,RTGS,Kotak,27814.02,Success,none,19,17,1,Wednesday,0,0,0
TXN009130,2024-03-29 15:46:02,NEFT,SBI,36191.89,Success,none,15,29,3,Friday,0,0,1
TXN009131,2024-02-12 12:58:59,Card,HDFC,38226.42,Success,none,12,12,2,Monday,0,0,0
TXN009132,2024-01-01 05:57:04,UPI,Kotak,49642.59,Success,none,5,1,1,Monday,0,0,0
TXN009133,2024-01-04 00:07:03,UPI,Axis,12847.52,Failed,duplicate_txn,0,4,1,Thursday,1,1,0
TXN009134,2024-02-29 07:36:25,Card,Kotak,46896.94,Success,none,7,29,2,Thursday,0,0,1
TXN009135,2024-02-06 10:33:55,UPI,SBI,857.47,Success,none,10,6,2,Tuesday,0,0,0
TXN009136,2024-03-23 20:08:16,UPI,Kotak,23179.65,Success,none,20,23,3,Saturday,0,0,0
TXN009137,2024-03-25 03:23:05,NEFT,Kotak,10428.21,Success,none,3,25,3,Monday,0,0,0
TXN009138,2024-03-06 20:49:35,UPI,HDFC,31161.84,Failed,account_blocked,20,6,3,Wednesday,1,0,0
TXN009139,2024-03-18 02:56:58,NEFT,ICICI,9162.38,Success,none,2,18,3,Monday,0,0,0
TXN009140,2024-01-07 09:41:45,Card,Axis,18736.66,Success,none,9,7,1,Sunday,0,0,0
TXN009141,2024-02-01 00:07:24,NEFT,Kotak,18963.53,Success,none,0,1,2,Thursday,0,1,0
TXN009142,2024-02-23 21:48:44,UPI,SBI,34305.75,Success,none,21,23,2,Friday,0,0,0
TXN009143,2024-03-06 00:22:13,Card,SBI,39232.39,Failed,wrong_ifsc,0,6,3,Wednesday,1,1,0
TXN009144,2024-01-31 12:56:40,NEFT,Kotak,35882.02,Success,none,12,31,1,Wednesday,0,0,1
TXN009145,2024-03-22 08:56:00,UPI,SBI,28654.99,Failed,wrong_pin,8,22,3,Friday,1,0,0
TXN009146,2024-03-13 11:09:49,NEFT,Axis,41419.59,Success,none,11,13,3,Wednesday,0,0,0
TXN009147,2024-03-19 01:39:06,RTGS,SBI,33033.57,Success,none,1,19,3,Tuesday,0,1,0
TXN009148,2024-01-08 16:45:02,NEFT,Axis,1140.26,Success,none,16,8,1,Monday,0,0,0
TXN009149,2024-01-29 11:23:55,UPI,ICICI,18892.55,Failed,outside_neft_hours,11,29,1,Monday,1,0,1
TXN009150,2024-01-09 20:59:03,NEFT,ICICI,10724.82,Success,none,20,9,1,Tuesday,0,0,0
TXN009151,2024-03-28 00:01:57,Card,Axis,43353.76,Success,none,0,28,3,Thursday,0,1,1
TXN009152,2024-02-01 20:37:23,NEFT,ICICI,13216.58,Success,none,20,1,2,Thursday,0,0,0
TXN009153,2024-02-07 07:57:46,NEFT,ICICI,38763.62,Success,none,7,7,2,Wednesday,0,0,0
TXN009154,2024-01-03 01:51:34,NEFT,HDFC,43566.55,Success,none,1,3,1,Wednesday,0,1,0
TXN009155,2024-03-19 22:07:36,RTGS,Kotak,35251.05,Success,none,22,19,3,Tuesday,0,1,0
TXN009156,2024-02-27 03:02:15,NEFT,SBI,27382.07,Success,none,3,27,2,Tuesday,0,0,0
TXN009157,2024-03-11 11:26:48,Card,SBI,25743.29,Success,none,11,11,3,Monday,0,0,0
TXN009158,2024-02-20 05:55:42,NEFT,ICICI,5488.18,Success,none,5,20,2,Tuesday,0,0,0
TXN009159,2024-01-19 17:38:11,NEFT,HDFC,46890.09,Success,none,17,19,1,Friday,0,0,0
TXN009160,2024-01-26 06:04:45,UPI,HDFC,40119.6,Success,none,6,26,1,Friday,0,0,0
TXN009161,2024-03-29 03:23:02,NEFT,HDFC,43342.28,Success,none,3,29,3,Friday,0,0,1
TXN009162,2024-03-25 01:47:45,UPI,Kotak,10493.57,Failed,invalid_account,1,25,3,Monday,1,1,0
TXN009163,2024-01-29 13:46:59,UPI,SBI,34356.72,Failed,network_failure,13,29,1,Monday,1,0,1
TXN009164,2024-01-27 16:02:45,Wallet,ICICI,16584.91,Success,none,16,27,1,Saturday,0,0,0
TXN009165,2024-02-29 07:20:17,NEFT,SBI,23825.58,Success,none,7,29,2,Thursday,0,0,1
TXN009166,2024-02-07 14:37:04,Card,Kotak,24307.16,Success,none,14,7,2,Wednesday,0,0,0
TXN009167,2024-01-06 13:45:15,NEFT,HDFC,47063.4,Success,none,13,6,1,Saturday,0,0,0
TXN009168,2024-03-24 20:08:37,NEFT,HDFC,22158.82,Failed,wrong_ifsc,20,24,3,Sunday,1,0,0
TXN009169,2024-01-11 14:21:33,Wallet,SBI,14312.43,Success,none,14,11,1,Thursday,0,0,0
TXN009170,2024-02-17 03:43:14,NEFT,Axis,49838.81,Success,none,3,17,2,Saturday,0,0,0
TXN009171,2024-03-19 02:43:11,NEFT,HDFC,37194.78,Success,none,2,19,3,Tuesday,0,0,0
TXN009172,2024-01-13 20:58:50,UPI,Kotak,19213.22,Failed,insufficient_funds,20,13,1,Saturday,1,0,0
TXN009173,2024-02-27 05:17:34,NEFT,ICICI,16488.95,Success,none,5,27,2,Tuesday,0,0,0
TXN009174,2024-01-12 11:35:20,Card,SBI,41890.52,Success,none,11,12,1,Friday,0,0,0
TXN009175,2024-01-26 15:05:58,RTGS,HDFC,26950.85,Success,none,15,26,1,Friday,0,0,0
TXN009176,2024-03-07 18:34:22,UPI,ICICI,10248.54,Success,none,18,7,3,Thursday,0,0,0
TXN009177,2024-02-21 07:04:45,UPI,Kotak,22398.91,Success,none,7,21,2,Wednesday,0,0,0
TXN009178,2024-01-12 18:08:31,UPI,Axis,19405.41,Success,none,18,12,1,Friday,0,0,0
TXN009179,2024-02-23 00:02:31,NEFT,Kotak,30256.32,Success,none,0,23,2,Friday,0,1,0
TXN009180,2024-02-28 11:58:54,Card,Kotak,38323.91,Success,none,11,28,2,Wednesday,0,0,1
TXN009181,2024-01-23 12:28:16,NEFT,SBI,49346.4,Success,none,12,23,1,Tuesday,0,0,0
TXN009182,2024-02-22 08:29:56,RTGS,ICICI,29245.87,Success,none,8,22,2,Thursday,0,0,0
TXN009183,2024-03-28 07:11:37,RTGS,Kotak,2741.65,Success,none,7,28,3,Thursday,0,0,1
TXN009184,2024-01-29 06:08:57,UPI,ICICI,9394.26,Failed,bank_server_timeout,6,29,1,Monday,1,0,1
TXN009185,2024-02-05 04:13:22,UPI,ICICI,36344.48,Success,none,4,5,2,Monday,0,0,0
TXN009186,2024-02-09 23:56:51,UPI,Kotak,16768.89,Failed,bank_server_timeout,23,9,2,Friday,1,1,0
TXN009187,2024-02-23 08:40:39,NEFT,SBI,22873.06,Success,none,8,23,2,Friday,0,0,0
TXN009188,2024-03-25 16:06:10,RTGS,Kotak,6282.94,Success,none,16,25,3,Monday,0,0,0
TXN009189,2024-03-18 11:07:05,UPI,Axis,27352.3,Success,none,11,18,3,Monday,0,0,0
TXN009190,2024-03-26 15:32:30,UPI,ICICI,20753.86,Success,none,15,26,3,Tuesday,0,0,0
TXN009191,2024-02-29 03:47:53,RTGS,SBI,28035.47,Success,none,3,29,2,Thursday,0,0,1
TXN009192,2024-02-21 22:30:07,NEFT,Axis,121.18,Success,none,22,21,2,Wednesday,0,1,0
TXN009193,2024-02-04 18:43:58,UPI,HDFC,28828.4,Success,none,18,4,2,Sunday,0,0,0
TXN009194,2024-01-21 22:08:02,Card,Kotak,31433.35,Success,none,22,21,1,Sunday,0,1,0
TXN009195,2024-02-08 05:21:48,Wallet,Axis,41892.44,Success,none,5,8,2,Thursday,0,0,0
TXN009196,2024-02-16 10:09:19,RTGS,ICICI,38682.56,Success,none,10,16,2,Friday,0,0,0
TXN009197,2024-03-20 01:51:30,UPI,Axis,38907.57,Failed,duplicate_txn,1,20,3,Wednesday,1,1,0
TXN009198,2024-01-18 14:27:02,NEFT,Axis,36767.58,Success,none,14,18,1,Thursday,0,0,0
TXN009199,2024-02-09 22:04:39,UPI,HDFC,39796.99,Success,none,22,9,2,Friday,0,1,0
TXN009200,2024-02-08 02:11:29,UPI,Kotak,6057.07,Failed,network_failure,2,8,2,Thursday,1,0,0
TXN009201,2024-01-14 19:50:51,Card,Axis,6578.3,Success,none,19,14,1,Sunday,0,0,0
TXN009202,2024-02-29 16:59:20,NEFT,ICICI,1458.57,Success,none,16,29,2,Thursday,0,0,1
TXN009203,2024-02-08 11:55:41,NEFT,ICICI,28394.38,Success,none,11,8,2,Thursday,0,0,0
TXN009204,2024-03-16 12:14:49,UPI,Axis,14917.46,Success,none,12,16,3,Saturday,0,0,0
TXN009205,2024-03-18 22:48:05,UPI,ICICI,48293.83,Failed,invalid_account,22,18,3,Monday,1,1,0
TXN009206,2024-01-11 00:26:21,UPI,Axis,19076.5,Failed,fraud_blocked,0,11,1,Thursday,1,1,0
TXN009207,2024-03-04 07:37:06,UPI,SBI,35061.49,Success,none,7,4,3,Monday,0,0,0
TXN009208,2024-02-29 18:47:06,UPI,ICICI,45902.61,Failed,wrong_pin,18,29,2,Thursday,1,0,1
TXN009209,2024-03-30 01:03:05,UPI,Kotak,8228.69,Failed,network_failure,1,30,3,Saturday,1,1,1
TXN009210,2024-03-24 08:25:54,NEFT,SBI,14512.88,Success,none,8,24,3,Sunday,0,0,0
TXN009211,2024-02-20 22:29:29,NEFT,Axis,29973.55,Failed,insufficient_funds,22,20,2,Tuesday,1,1,0
TXN009212,2024-02-28 08:41:12,UPI,HDFC,9488.37,Success,none,8,28,2,Wednesday,0,0,1
TXN009213,2024-01-31 16:39:09,UPI,ICICI,827.59,Failed,insufficient_funds,16,31,1,Wednesday,1,0,1
TXN009214,2024-01-31 09:57:01,RTGS,ICICI,25750.06,Success,none,9,31,1,Wednesday,0,0,1
TXN009215,2024-03-18 19:41:07,UPI,Axis,25911.75,Success,none,19,18,3,Monday,0,0,0
TXN009216,2024-01-10 01:09:42,RTGS,HDFC,24070.71,Success,none,1,10,1,Wednesday,0,1,0
TXN009217,2024-03-11 16:53:55,Wallet,Kotak,37163.83,Success,none,16,11,3,Monday,0,0,0
TXN009218,2024-01-24 10:45:22,UPI,ICICI,21850.89,Success,none,10,24,1,Wednesday,0,0,0
TXN009219,2024-01-31 04:00:49,Wallet,SBI,4774.59,Failed,wrong_ifsc,4,31,1,Wednesday,1,0,1
TXN009220,2024-02-13 11:19:37,NEFT,Axis,4290.31,Success,none,11,13,2,Tuesday,0,0,0
TXN009221,2024-03-10 15:24:07,RTGS,HDFC,44223.25,Success,none,15,10,3,Sunday,0,0,0
TXN009222,2024-03-29 17:37:08,Card,ICICI,2747.17,Success,none,17,29,3,Friday,0,0,1
TXN009223,2024-01-07 08:13:40,UPI,SBI,26778.28,Failed,account_blocked,8,7,1,Sunday,1,0,0
TXN009224,2024-03-27 04:35:41,UPI,HDFC,31958.19,Success,none,4,27,3,Wednesday,0,0,0
TXN009225,2024-01-14 15:30:48,UPI,Axis,18535.8,Success,none,15,14,1,Sunday,0,0,0
TXN009226,2024-02-05 03:31:48,UPI,SBI,6460.98,Success,none,3,5,2,Monday,0,0,0
TXN009227,2024-01-06 23:26:01,UPI,Kotak,14094.28,Success,none,23,6,1,Saturday,0,1,0
TXN009228,2024-02-14 04:08:11,RTGS,Axis,13089.43,Success,none,4,14,2,Wednesday,0,0,0
TXN009229,2024-01-08 09:23:12,Card,Kotak,30920.85,Success,none,9,8,1,Monday,0,0,0
TXN009230,2024-02-19 12:42:04,Card,SBI,44641.35,Success,none,12,19,2,Monday,0,0,0
TXN009231,2024-03-21 07:52:34,UPI,HDFC,17048.56,Success,none,7,21,3,Thursday,0,0,0
TXN009232,2024-01-26 10:51:05,Card,ICICI,31516.55,Success,none,10,26,1,Friday,0,0,0
TXN009233,2024-02-11 17:27:05,UPI,Kotak,33450.73,Success,none,17,11,2,Sunday,0,0,0
TXN009234,2024-03-13 14:50:18,RTGS,Axis,34708.83,Success,none,14,13,3,Wednesday,0,0,0
TXN009235,2024-03-22 03:17:43,Card,Kotak,14257.9,Success,none,3,22,3,Friday,0,0,0
TXN009236,2024-03-18 04:41:31,UPI,SBI,12318.7,Success,none,4,18,3,Monday,0,0,0
TXN009237,2024-03-16 04:59:31,UPI,ICICI,30960.04,Success,none,4,16,3,Saturday,0,0,0
TXN009238,2024-03-12 09:13:29,UPI,ICICI,34970.26,Success,none,9,12,3,Tuesday,0,0,0
TXN009239,2024-01-14 10:51:32,RTGS,SBI,37934.79,Success,none,10,14,1,Sunday,0,0,0
TXN009240,2024-01-31 14:37:39,Card,Axis,35649.59,Failed,wrong_pin,14,31,1,Wednesday,1,0,1
TXN009241,2024-02-08 23:36:06,RTGS,Axis,5521.61,Success,none,23,8,2,Thursday,0,1,0
TXN009242,2024-03-16 22:47:35,Card,Kotak,22771.23,Success,none,22,16,3,Saturday,0,1,0
TXN009243,2024-01-16 02:25:17,UPI,SBI,11678.53,Success,none,2,16,1,Tuesday,0,0,0
TXN009244,2024-01-27 11:50:12,NEFT,HDFC,48299.43,Success,none,11,27,1,Saturday,0,0,0
TXN009245,2024-01-25 07:08:58,UPI,HDFC,27397.79,Success,none,7,25,1,Thursday,0,0,0
TXN009246,2024-01-25 16:16:16,RTGS,SBI,29264.41,Success,none,16,25,1,Thursday,0,0,0
TXN009247,2024-03-29 10:49:03,Card,HDFC,5462.56,Success,none,10,29,3,Friday,0,0,1
TXN009248,2024-03-30 19:05:47,UPI,Axis,28054.02,Failed,wrong_ifsc,19,30,3,Saturday,1,0,1
TXN009249,2024-03-07 11:05:40,UPI,SBI,42471.7,Success,none,11,7,3,Thursday,0,0,0
TXN009250,2024-01-27 08:47:47,RTGS,HDFC,47285.1,Success,none,8,27,1,Saturday,0,0,0
TXN009251,2024-01-16 10:37:59,Card,HDFC,1352.9,Success,none,10,16,1,Tuesday,0,0,0
TXN009252,2024-02-05 08:53:33,Card,ICICI,35372.29,Success,none,8,5,2,Monday,0,0,0
TXN009253,2024-03-11 08:58:00,Wallet,HDFC,44416.84,Success,none,8,11,3,Monday,0,0,0
TXN009254,2024-02-18 08:01:04,NEFT,ICICI,36688.44,Success,none,8,18,2,Sunday,0,0,0
TXN009255,2024-03-08 03:10:41,UPI,HDFC,29755.49,Success,none,3,8,3,Friday,0,0,0
TXN009256,2024-03-16 00:56:26,UPI,SBI,1571.27,Success,none,0,16,3,Saturday,0,1,0
TXN009257,2024-01-08 17:07:32,Wallet,Kotak,25472.31,Success,none,17,8,1,Monday,0,0,0
TXN009258,2024-02-23 02:28:28,NEFT,HDFC,39282.1,Success,none,2,23,2,Friday,0,0,0
TXN009259,2024-03-24 01:09:41,UPI,Kotak,17071.27,Failed,fraud_blocked,1,24,3,Sunday,1,1,0
TXN009260,2024-01-24 12:28:51,RTGS,Kotak,10008.98,Success,none,12,24,1,Wednesday,0,0,0
TXN009261,2024-01-07 21:52:29,NEFT,Kotak,21665.02,Success,none,21,7,1,Sunday,0,0,0
TXN009262,2024-03-03 11:19:17,NEFT,Kotak,14691.28,Success,none,11,3,3,Sunday,0,0,0
TXN009263,2024-03-02 15:44:42,RTGS,SBI,41645.65,Success,none,15,2,3,Saturday,0,0,0
TXN009264,2024-02-03 03:41:19,Card,HDFC,33498.78,Success,none,3,3,2,Saturday,0,0,0
